,Date,DNCP,OPCP,HPCP,LPCP,CPCP,ACPCP,VTCP,MPN5P
211,2000-11-01,-0.9737665296,0.1087290634,0.1139586824,0.1129074486,0.1172987829,-0.04615256284,0.797416101,0.1568176042
212,2000-11-02,-0.9734121059,0.1189244525,0.1195732508,0.1209429109,0.1219132303,-0.04261523133,0.7359654581,-0.1054641476
213,2000-11-03,-0.9730395669,0.1227996462,0.1225746705,0.1221774815,0.1220659041,-0.04249818689,0.7371232651,-0.2062271614
214,2000-11-06,-0.9726378894,0.1242350782,0.1265721147,0.1213146735,0.1232430671,-0.04159585224,0.818045342,-0.4269285154
215,2000-11-07,-0.97226585,0.1254637,0.1307790771,0.1187460201,0.1232175903,-0.04161542542,0.9482721719,-0.6183756737
216,2000-11-08,-0.9719124863,0.1244278853,0.1311710891,0.1121416161,0.1197270024,-0.04429124975,1.04529593,-0.554855263
217,2000-11-09,-0.971559719,0.1184351975,0.1265736705,0.1048880333,0.1148239597,-0.04804976714,0.9832752302,-0.3483864775
218,2000-11-10,-0.9711893708,0.1132767394,0.1197684748,0.09678449761,0.1062197209,-0.05464547202,0.9009908691,0.07530254801
219,2000-11-13,-0.9707901158,0.1068177921,0.1139387486,0.09219777616,0.1021416487,-0.05777154091,0.8089614909,0.2808553125
220,2000-11-14,-0.970419887,0.1062433936,0.1141332939,0.09652215533,0.1048535244,-0.05569265723,0.732179306,0.1389105034
221,2000-11-15,-0.9700660463,0.1083995134,0.1162126816,0.1022824218,0.1082493433,-0.05308951577,0.6706983312,-0.06898003257
222,2000-11-16,-0.9697076526,0.1099369862,0.1167961388,0.1049916751,0.1085956636,-0.05282404828,0.6700157386,-0.1198929169
223,2000-11-17,-0.9693222474,0.1092430813,0.1141085682,0.1036025237,0.1078397778,-0.05340347153,0.6452081681,-0.1714330493
224,2000-11-20,-0.9688929441,0.1062116424,0.111489679,0.1009740265,0.1059299756,-0.05486743915,0.5622237661,-0.3536119002
225,2000-11-21,-0.9684717793,0.1038719135,0.1121402491,0.1019876335,0.1065210196,-0.05441434604,0.4759064626,-1.031359632
226,2000-11-22,-0.9680423339,0.1036899491,0.1133919378,0.1015799837,0.106899228,-0.05412441012,0.4523180971,-2.160750849
227,2000-11-24,-0.9675867119,0.1065861553,0.112232008,0.09969401968,0.102832621,-0.05724176378,0.4716706395,-3.611235307
228,2000-11-27,-0.9671266934,0.102539956,0.103320816,0.08685797223,0.08688273809,-0.06946848412,0.6694104776,-4.780419524
229,2000-11-28,-0.9667184733,0.08256280463,0.07986544042,0.05505576078,0.05440273006,-0.09436666086,0.8847969201,-4.909340273
230,2000-11-29,-0.9663453043,0.04853573247,0.04515025691,0.01079484292,0.0116791867,-0.12711716,1.032065128,-4.190130217
231,2000-11-30,-0.9659831423,0.005634452681,0.004509285578,-0.03734215447,-0.03647840915,-0.1640332251,1.143082697,-2.847110512
232,2000-12-01,-0.9656090647,-0.03476779392,-0.03083665565,-0.07396786601,-0.07151809595,-0.1908935332,1.110564843,-1.797553888
233,2000-12-04,-0.9652087006,-0.06357440663,-0.05861936509,-0.09809231457,-0.09285226692,-0.2072476593,1.049574895,-1.105745307
234,2000-12-05,-0.9648386905,-0.0814213067,-0.07768848276,-0.1113471774,-0.104023669,-0.2158113549,1.032587006,-0.7067043652
235,2000-12-06,-0.9644869443,-0.09700234162,-0.09472190417,-0.1254209083,-0.1173376117,-0.2260174118,1.026451189,-0.1875298325
236,2000-12-07,-0.9641349277,-0.1146314258,-0.1103159388,-0.1371770058,-0.126985231,-0.2334129559,1.038879207,-0.1359114052
237,2000-12-08,-0.963764493,-0.1189344912,-0.1104693692,-0.1381963385,-0.1252855225,-0.2321099791,0.9817391067,-1.172249677
238,2000-12-11,-0.9633647775,-0.1155582315,-0.1035808428,-0.1351324069,-0.1198043102,-0.2279082353,0.8854719512,-3.12344946
239,2000-12-12,-0.9629946453,-0.1122495571,-0.1029590624,-0.1377966006,-0.1258355593,-0.2325316044,0.8048941047,-5.314679995
240,2000-12-13,-0.9626431376,-0.1217055811,-0.1178354432,-0.1567070467,-0.1497178299,-0.2508389375,0.8202717985,-6.554502297
241,2000-12-14,-0.962291879,-0.1561512561,-0.1538082551,-0.1965437887,-0.1921790225,-0.2833882373,0.8635024323,-6.521048182
242,2000-12-15,-0.9619219062,-0.2116750746,-0.208051528,-0.2549995358,-0.2497706207,-0.3275360373,0.9801261528,-5.183591247
243,2000-12-18,-0.9615204135,-0.2699823454,-0.2625917216,-0.3105348561,-0.3048798241,-0.3697809922,1.080188566,-3.315509738
244,2000-12-19,-0.9611429493,-0.3249767472,-0.3113192742,-0.3605013781,-0.3529312454,-0.406615652,1.1654194,-1.30090119
245,2000-12-20,-0.9607737476,-0.3721551595,-0.3487348981,-0.3975475362,-0.3848969458,-0.4311195001,1.205597253,0.2075645102
246,2000-12-21,-0.9603883821,-0.3973409557,-0.3640920779,-0.4125085844,-0.3918221285,-0.4364281286,1.15545752,0.5598429744
247,2000-12-22,-0.9599617635,-0.396506177,-0.3649204735,-0.4055527873,-0.3849499957,-0.4311601965,1.003304235,0.2683852393
248,2000-12-26,-0.9594776892,-0.3888377479,-0.362459554,-0.3972533021,-0.3793105222,-0.4268371792,0.8343945055,0.2395533709
249,2000-12-27,-0.9590228339,-0.3861284026,-0.3640628243,-0.3953487138,-0.3792456807,-0.4267875144,0.7510562031,0.7783244404
250,2000-12-28,-0.958579061,-0.3876382134,-0.3645412519,-0.3975698118,-0.3827642502,-0.4294847724,0.7548599844,1.8684513
251,2000-12-29,-0.9581200504,-0.3886615109,-0.3602696651,-0.3981594467,-0.380924259,-0.4280743081,0.8159755653,2.995931073
252,2001-01-02,-0.9576265697,-0.3825426527,-0.3476288263,-0.3912580407,-0.3665916323,-0.4170873915,0.8788852713,3.541765752
253,2001-01-03,-0.9571833914,-0.3670698562,-0.3229009667,-0.3739445527,-0.3384757311,-0.3955346591,0.9597869017,3.390476008
254,2001-01-04,-0.9567724057,-0.3378679552,-0.2977998492,-0.3459939313,-0.3108041676,-0.3743224918,0.967748663,3.194901603
255,2001-01-05,-0.956368072,-0.3090849912,-0.2762140256,-0.3187996875,-0.2843445041,-0.3540393456,0.933815158,2.962027373
256,2001-01-08,-0.9559494949,-0.2818399179,-0.2538762913,-0.2930106193,-0.2587624386,-0.3344289444,0.8974934803,2.590825159
257,2001-01-09,-0.9555652327,-0.2550111164,-0.227895533,-0.2637338254,-0.2311377237,-0.3132527276,0.8870148975,2.048421917
258,2001-01-10,-0.9551947441,-0.2288613738,-0.2046191387,-0.2379378308,-0.2077071967,-0.2952916701,0.8406461235,1.724620229
259,2001-01-11,-0.9548112287,-0.2036513049,-0.1856932406,-0.2164149239,-0.1895034074,-0.2813372002,0.7967514697,1.842569173
260,2001-01-12,-0.9543895319,-0.1823421242,-0.173396213,-0.2003490052,-0.1788818624,-0.2731950537,0.7438318269,2.654977487
261,2001-01-16,-0.9539155168,-0.1664249842,-0.1615201151,-0.1858616569,-0.1671805578,-0.2642252015,0.7451434274,3.677182393
262,2001-01-17,-0.95347974,-0.1474549276,-0.1415621993,-0.1644355339,-0.1469181034,-0.248692691,0.8174084638,4.086002027
263,2001-01-18,-0.9530692956,-0.121879894,-0.1140058923,-0.1362070317,-0.1159413565,-0.2249469539,0.9375422753,3.698448362
264,2001-01-19,-0.9526630279,-0.08792217835,-0.08111188284,-0.09970002598,-0.08018402366,-0.1975365913,1.013492919,2.82995464
265,2001-01-22,-0.9522440014,-0.06086338654,-0.054955967,-0.0701111472,-0.05274695177,-0.1765042342,0.9313701479,2.218490416
266,2001-01-23,-0.9518648887,-0.04121964114,-0.03289028088,-0.04632571847,-0.03004507885,-0.1591017257,0.8670199199,1.592627051
267,2001-01-24,-0.9515099435,-0.02408120558,-0.01256427345,-0.0257600417,-0.01082777071,-0.144370357,0.8452263776,0.8543737941
268,2001-01-25,-0.9511577964,-0.01011130384,0.00193176333,-0.01055492029,0.001416050745,-0.1349846566,0.7867696691,0.231051398
269,2001-01-26,-0.9507883575,-0.001533532504,0.01065036163,-0.0008455125432,0.01065537335,-0.12790209,0.7243335008,-0.3770253321
270,2001-01-29,-0.9503895691,0.006867037059,0.01419579026,0.005850274669,0.01288758002,-0.1261909163,0.6420954019,-0.7192396156
271,2001-01-30,-0.9500195925,0.009683879397,0.01302086806,0.004639706423,0.0079524997,-0.1299739275,0.5580542198,-0.6780996606
272,2001-01-31,-0.949667342,0.005256625705,0.008011174778,-0.001929760457,0,-0.136070003,0.5390784242,-0.4540181729
273,2001-02-01,-0.9493148278,-0.001754868325,0.002597770466,-0.008022976012,-0.004284262896,-0.1393541484,0.52655016,-0.425029825
274,2001-02-02,-0.9489441321,-0.005193277932,0.00004277868686,-0.0113608595,-0.00742190944,-0.1417593381,0.5412782799,-0.5390020515
275,2001-02-05,-0.9485444207,-0.008706803578,-0.001437470628,-0.01316298333,-0.006479670773,-0.1410370433,0.5897769305,-1.002289666
276,2001-02-06,-0.9481743729,-0.009015555551,0,-0.01368509395,-0.00572870819,-0.1404614119,0.7192317487,-1.663249514
277,2001-02-07,-0.9478228947,-0.01061889761,-0.001676443372,-0.01830945428,-0.009103200221,-0.1430482112,0.8092770035,-2.253742568
278,2001-02-08,-0.9474714629,-0.01547019502,-0.01131203084,-0.02922075953,-0.02314679452,-0.1538136206,0.8010304532,-2.25057912
279,2001-02-09,-0.947100976,-0.02901193272,-0.02837118599,-0.04751239922,-0.04258743285,-0.1687162205,0.751843221,-1.911505929
280,2001-02-12,-0.9466985434,-0.0460482426,-0.04578605529,-0.06474587498,-0.0595419657,-0.1817130472,0.6488140698,-1.623668454
281,2001-02-13,-0.9463196847,-0.06072171289,-0.05863057522,-0.0779789436,-0.07336651204,-0.1923105176,0.5564252572,-1.433106337
282,2001-02-14,-0.9459490334,-0.07566807424,-0.07178589436,-0.09074978862,-0.08407673552,-0.2005206706,0.4725581094,-1.27121777
283,2001-02-15,-0.9455631304,-0.08738262584,-0.08177883442,-0.1004285144,-0.09391551939,-0.2080627518,0.4352055878,-0.9619193188
284,2001-02-16,-0.9451387031,-0.1004180112,-0.09243522677,-0.112039997,-0.1051526567,-0.2166767389,0.4363059886,-0.3234622111
285,2001-02-20,-0.9446624899,-0.1106606835,-0.09961617341,-0.1217691277,-0.1141662284,-0.2235861973,0.4733452723,0.4482916602
286,2001-02-21,-0.9442252269,-0.1189627661,-0.1033725633,-0.127426341,-0.1167870771,-0.2255952186,0.5616118349,1.055114931
287,2001-02-22,-0.9438139798,-0.1196462626,-0.1030820516,-0.1279726076,-0.1135227107,-0.2230928254,0.6844024458,1.317496636
288,2001-02-23,-0.9434074521,-0.1150525581,-0.09561516339,-0.1197198027,-0.1019461753,-0.2142185888,0.7560337151,1.040395423
289,2001-02-26,-0.942988547,-0.1009184393,-0.08360613363,-0.1047092914,-0.08730729002,-0.2029969167,0.7837309668,0.4873113308
290,2001-02-27,-0.9426097394,-0.08680395052,-0.0745774015,-0.09248765997,-0.07797142646,-0.1958403546,0.7752716091,0.09322563409
291,2001-02-28,-0.9422551932,-0.07839841612,-0.07228433848,-0.08721178386,-0.07392143699,-0.1927357776,0.7120574939,-0.1284198083
292,2001-03-01,-0.9419034916,-0.07608975154,-0.07352535962,-0.08694142571,-0.07359363997,-0.1924845205,0.6226217929,-0.3013731948
293,2001-03-02,-0.9415345212,-0.0762488965,-0.07565526995,-0.08550154956,-0.07664056684,-0.1948202521,0.5184200603,-0.5045176634
294,2001-03-05,-0.9411362019,-0.07519166057,-0.0747339148,-0.08295149701,-0.07583301433,-0.1942012389,0.414521222,-1.154015623
295,2001-03-06,-0.9407666001,-0.07265872738,-0.07288991191,-0.08096964849,-0.07407785247,-0.1928558039,0.3990551185,-2.148740269
296,2001-03-07,-0.9404145814,-0.07402013585,-0.07563613258,-0.08650748501,-0.07891218638,-0.1965616803,0.4281230996,-2.917237096
297,2001-03-08,-0.9400620864,-0.08480953463,-0.08770911646,-0.1039296721,-0.09555242933,-0.2093175702,0.5184674021,-2.923784902
298,2001-03-09,-0.9396911017,-0.1074333345,-0.10850267,-0.1313352456,-0.120949538,-0.2287861962,0.6748682686,-2.261220859
299,2001-03-12,-0.9392906842,-0.1356320484,-0.131289801,-0.1583528134,-0.1473828377,-0.2490491121,0.7771914699,-1.289365756
300,2001-03-13,-0.9389193855,-0.1596416448,-0.1469935642,-0.1752713957,-0.161573427,-0.2599271393,0.8033014783,-0.7573820421
301,2001-03-14,-0.938566197,-0.1723019442,-0.1553096599,-0.183959406,-0.1706082007,-0.2668528626,0.80062371,-0.3572946827
302,2001-03-15,-0.9382130029,-0.1761193921,-0.1592287482,-0.187298989,-0.1762104718,-0.271147339,0.7866537609,0.02893575134
303,2001-03-16,-0.9378416681,-0.1808138116,-0.1625467849,-0.1910407954,-0.1793981833,-0.2735909515,0.8100807867,0.5128645515
304,2001-03-19,-0.9374411255,-0.1806153931,-0.1637700619,-0.1937349423,-0.1834780392,-0.276718478,0.8058007604,1.157428588
305,2001-03-20,-0.9370698168,-0.1814921743,-0.1640720516,-0.1970240153,-0.1873045132,-0.2796517142,0.8752208041,1.879310282
306,2001-03-21,-0.9367166751,-0.1830190586,-0.1642538831,-0.1980963919,-0.1847077503,-0.2776610847,0.9432792798,2.161460868
307,2001-03-22,-0.936363568,-0.1771726627,-0.1556272142,-0.1872815984,-0.1675562579,-0.2645133062,0.944038708,1.531081055
308,2001-03-23,-0.935992384,-0.1586611581,-0.1403816647,-0.1668962623,-0.1479805745,-0.2495072141,0.8733519711,0.5944476935
309,2001-03-26,-0.935592118,-0.1408515989,-0.127459166,-0.1494512258,-0.1347147639,-0.2393380654,0.7835720299,-0.1888608408
310,2001-03-27,-0.9352212993,-0.131073133,-0.1194029625,-0.1397416358,-0.1276429488,-0.2339170538,0.7603231942,-0.7398691919
311,2001-03-28,-0.9348689893,-0.1270511011,-0.1191018901,-0.1387565662,-0.131872979,-0.2371596605,0.739202046,-0.7066265518
312,2001-03-29,-0.934517184,-0.1312712412,-0.1243125823,-0.1442669934,-0.1393542058,-0.2428945526,0.7467315019,-0.3757924394
313,2001-03-30,-0.9341478347,-0.1374229289,-0.1317912784,-0.1527379146,-0.1478983258,-0.2494442246,0.7640090141,0.2276310452
314,2001-04-02,-0.933749815,-0.1450070521,-0.1376858034,-0.1610190093,-0.1545268132,-0.2545254171,0.7820013436,0.9820432721
315,2001-04-03,-0.9333811477,-0.1503210993,-0.1425393473,-0.1694269133,-0.1605630897,-0.2591526097,0.8283077119,1.972141757
316,2001-04-04,-0.9330297629,-0.1529933987,-0.1407827494,-0.1707530013,-0.1575453069,-0.2568392256,0.8619320315,2.70349819
317,2001-04-05,-0.9326755664,-0.1462410221,-0.1305981545,-0.158555508,-0.1403411899,-0.2436510354,0.859970253,2.880122667
318,2001-04-06,-0.9322971646,-0.1300595968,-0.1174132072,-0.1388858781,-0.1213677743,-0.2291066295,0.8116087937,2.977933913
319,2001-04-09,-0.9318787407,-0.1108667819,-0.09978738093,-0.1156760821,-0.09880007755,-0.2118069661,0.7642419408,2.875218646
320,2001-04-10,-0.9314727128,-0.08853083407,-0.07706957733,-0.0897868116,-0.07382016918,-0.1926581908,0.8076944497,2.711615964
321,2001-04-11,-0.9310620073,-0.06533280979,-0.05455989609,-0.06528181523,-0.05097428772,-0.1751453459,0.8326670076,2.790096602
322,2001-04-12,-0.9306253575,-0.04575019367,-0.03371507399,-0.04456486128,-0.02886242298,-0.1581951361,0.8393357084,3.025256782
323,2001-04-16,-0.9301498489,-0.02421611386,-0.01326983895,-0.02345190333,-0.009196501563,-0.1431198404,0.8804775559,3.295485425
324,2001-04-17,-0.9297260826,-0.001497100302,0.01202003222,-0.00005995774657,0.01476661258,-0.1247504441,1.013257185,3.069285761
325,2001-04-18,-0.9293408181,0.02730374982,0.04327560573,0.02852127022,0.04384659407,-0.1024586525,1.185547619,2.261183
326,2001-04-19,-0.9289708217,0.05717218161,0.07185215677,0.05674083781,0.06996018413,-0.08244079916,1.275596223,1.346872889
327,2001-04-20,-0.9285926755,0.08312281437,0.09243258817,0.07895934712,0.08804476612,-0.06857774911,1.265856829,0.6491652642
328,2001-04-23,-0.9281910416,0.0967212064,0.1023954726,0.09053548911,0.09764915756,-0.06121535732,1.134252615,0.3110666601
329,2001-04-24,-0.9278213324,0.1047219934,0.1096397635,0.09702383558,0.1026676258,-0.0573684338,1.022065854,0.2162161478
330,2001-04-25,-0.9274706737,0.1097446882,0.1134258031,0.1003581332,0.1065851852,-0.05436540272,0.9511357086,0.2110189019
331,2001-04-26,-0.9271199825,0.1148922037,0.1154680267,0.1021430926,0.1064551834,-0.05446505544,0.9404149266,0.4186297153
332,2001-04-27,-0.9267507347,0.116035508,0.1146130926,0.1019442993,0.1050480724,-0.05554366426,0.9034229719,0.74236069
333,2001-04-30,-0.9263517933,0.115361058,0.1148721535,0.1054201362,0.1081734083,-0.05314785638,0.8282342249,0.9067380028
334,2001-05-01,-0.9259816039,0.1162996884,0.1184546729,0.1102854264,0.1151058978,-0.04783362667,0.7964204897,0.8284052751
335,2001-05-02,-0.9256292272,0.121301107,0.1229798042,0.1168836639,0.1207729649,-0.04348943007,0.7875963087,0.6846946852
336,2001-05-03,-0.9252766525,0.1237109623,0.1266883317,0.1218902831,0.1262271753,-0.03930840261,0.7775324434,0.4177847475
337,2001-05-04,-0.9249058506,0.1275452684,0.1315072488,0.1282458363,0.1341846708,-0.03320843213,0.805940824,-0.113687401
338,2001-05-07,-0.9245058435,0.1356077323,0.1353069658,0.1362832902,0.1396488882,-0.02901976975,0.7586315868,-0.6519215812
339,2001-05-08,-0.9241350673,0.1412921808,0.1352849269,0.1397082475,0.1406045235,-0.02828721113,0.6401013025,-1.012540458
340,2001-05-09,-0.9237825447,0.1417775924,0.1312843367,0.1379591562,0.1355764578,-0.03214159551,0.5158912315,-1.062434089
341,2001-05-10,-0.9234302486,0.1377604314,0.1250549948,0.1329764223,0.1283037502,-0.03771662301,0.3925332881,-0.9431743508
342,2001-05-11,-0.9230601727,0.129712478,0.1171409084,0.1249800927,0.1201659871,-0.04395475341,0.3108907364,-0.6761730188
343,2001-05-14,-0.9226613812,0.1205218706,0.110581563,0.1170935808,0.1127477542,-0.04964128076,0.3210752401,-0.3212388837
344,2001-05-15,-0.9222922973,0.1124195035,0.107349638,0.1103866482,0.107632133,-0.05356271206,0.445284616,0.04759522107
345,2001-05-16,-0.9219417888,0.1065633167,0.1070835233,0.1056832675,0.1056541726,-0.05507888568,0.6180449511,0.3600272781
346,2001-05-17,-0.9215913416,0.1051368866,0.108239337,0.1045215267,0.1048800246,-0.05567231006,0.7532748954,0.6570591761
347,2001-05-18,-0.9212218848,0.1051982298,0.1102544734,0.1065083991,0.1074729893,-0.05368466123,0.815992873,0.790960491
348,2001-05-21,-0.9208205547,0.1097016606,0.1152575823,0.1121594073,0.1136774016,-0.04892859548,0.8338869031,0.6700637545
349,2001-05-22,-0.9204427232,0.1177216748,0.1216672345,0.1200020403,0.1216602863,-0.04280921611,0.7914586974,0.3909888719
350,2001-05-23,-0.9200730673,0.1257669587,0.1284306933,0.1265256231,0.1278544996,-0.03806097306,0.7286101643,0.1529790558
351,2001-05-24,-0.9196881927,0.1314935341,0.1327106455,0.1308253213,0.133147844,-0.03400326283,0.6321453405,-0.048387064
352,2001-05-25,-0.9192648916,0.1356963759,0.1341432167,0.1334985287,0.1335735434,-0.03367692708,0.5332461769,0.02321031636
353,2001-05-29,-0.9187899396,0.1352708067,0.1330169581,0.1327554736,0.1315126921,-0.0352567113,0.5030040481,0.3166630662
354,2001-05-30,-0.9183538339,0.1329779902,0.1306882395,0.1302349702,0.1296325851,-0.03669790568,0.4824729641,0.6959423026
355,2001-05-31,-0.9179436745,0.1328416376,0.130811512,0.1302501011,0.1317757329,-0.03505502318,0.4276809741,0.9527017759
356,2001-06-01,-0.9175382211,0.1361930577,0.1348117392,0.1344627986,0.1388039369,-0.02966743237,0.3706928363,0.9266714889
357,2001-06-04,-0.9171204205,0.1433189879,0.1424061385,0.1426055445,0.1484038638,-0.02230840375,0.3505037056,0.6240043001
358,2001-06-05,-0.9167426065,0.152258521,0.1525533876,0.1521355103,0.1591743379,-0.01405211348,0.4046646106,0.06691430878
359,2001-06-06,-0.9163889816,0.1620433601,0.1603292251,0.1609771739,0.1668535944,-0.008165423966,0.400536308,-0.5359601507
360,2001-06-07,-0.9160381825,0.1677670876,0.1641714295,0.1662779341,0.1712136604,-0.004823122413,0.3475095045,-1.163476336
361,2001-06-08,-0.9156701464,0.1702151978,0.1631432737,0.1663280355,0.1691469236,-0.00640733089,0.2845057546,-1.66771173
362,2001-06-11,-0.9152728264,0.1658150361,0.156970539,0.1607491307,0.1612823331,-0.01243599455,0.2672503248,-1.952802438
363,2001-06-12,-0.9149041446,0.1560546663,0.1472363232,0.1503248563,0.1495756382,-0.02140995852,0.3152477199,-1.967150662
364,2001-06-13,-0.9145530194,0.1445070281,0.1345718998,0.1362275307,0.1340542733,-0.0333081278,0.3682797947,-1.568692023
365,2001-06-14,-0.9142014848,0.1290742912,0.1191880781,0.1189363313,0.1177212153,-0.04582855027,0.4464011912,-0.8869257518
366,2001-06-15,-0.9138316513,0.1137728312,0.1051645405,0.1036835653,0.1047137539,-0.05579967799,0.4939069967,-0.150541644
367,2001-06-18,-0.9134327167,0.1046791176,0.09782701825,0.09531437372,0.09723485874,-0.06153280773,0.4402616861,0.4412162311
368,2001-06-19,-0.9130632192,0.1007132208,0.09786092793,0.09446946063,0.09753131082,-0.06130559688,0.3984685317,0.7306455122
